date,usage_kw,time,tavg,tmin,tmax,prcp,wdir,wspd,pres
2019-02-10,292240.8,2019-02-10,-1.2,-4.3,2.8,0.0,275.0,19.8,1032.8
2019-02-11,346572.0,2019-02-11,-0.1,-3.2,2.8,0.0,324.0,16.9,1027.1
2019-02-12,360929.16,2019-02-12,-3.3,-7.1,3.3,23.1,38.0,22.7,1027.5
2019-02-13,357292.8,2019-02-13,3.3,0.6,6.1,7.1,298.0,21.6,1001.9
2019-02-14,361274.4,2019-02-14,1.8,-0.5,4.4,0.0,262.0,22.0,1013.1
2019-02-15,347882.04,2019-02-15,4.4,-0.5,11.1,2.5,168.0,18.4,1010.2
2019-02-16,347795.28,2019-02-16,6.2,-0.5,9.4,0.0,298.0,19.4,1008.4
2019-02-17,293198.4,2019-02-17,-0.9,-4.3,1.1,0.0,22.0,15.5,1018.3
2019-02-18,305005.68,2019-02-18,-1.0,-6.0,0.0,7.9,2.0,16.6,1013.8
2019-02-19,309887.28,2019-02-19,-4.1,-7.7,1.1,0.0,306.0,21.6,1030.4
2019-02-20,317030.4,2019-02-20,-3.6,-6.0,-0.5,2.5,248.0,13.0,1032.9
2019-02-21,315128.52,2019-02-21,1.3,-3.2,8.9,10.7,290.0,16.6,1013.6
2019-02-22,325871.27999999997,2019-02-22,5.3,2.2,7.8,0.0,308.0,14.4,1024.4
2019-02-23,324034.92,2019-02-23,1.8,-1.0,3.3,0.0,89.0,10.4,1030.2
2019-02-24,283010.39999999997,2019-02-24,3.7,1.1,8.3,12.2,133.0,22.3,1006.0
2019-02-25,329378.4,2019-02-25,4.1,-1.0,5.6,0.0,273.0,37.1,999.9
2019-02-26,331350.84,2019-02-26,-1.9,-6.6,0.0,0.0,298.0,32.4,1021.5
2019-02-27,348364.8,2019-02-27,-6.7,-10.5,-3.2,1.3,290.0,15.5,1026.8
2019-02-28,314933.76,2019-02-28,-4.5,-7.1,-0.5,3.8,335.0,13.7,1021.2
2019-03-01,329046.48,2019-03-01,-1.4,-4.9,3.3,0.0,194.0,10.8,1027.1
2019-03-02,321983.64,2019-03-02,0.6,0.0,1.1,4.6,12.0,16.2,1018.1
2019-03-03,292363.2,2019-03-03,1.8,0.0,5.0,2.3,185.0,13.7,1017.8
2019-03-04,307922.4,2019-03-04,2.1,-3.8,4.4,24.6,324.0,21.2,1006.6
2019-03-05,336395.88,2019-03-05,-3.2,-7.1,-0.5,0.0,257.0,16.9,1014.8
2019-03-06,351662.4,2019-03-06,-4.7,-7.7,-2.7,0.0,291.0,25.9,1016.3
2019-03-07,323467.2,2019-03-07,-6.0,-9.3,-1.0,0.0,277.0,22.3,1023.3
2019-03-08,329947.2,2019-03-08,-2.9,-7.7,3.3,0.0,241.0,17.6,1026.3
2019-03-09,328291.2,2019-03-09,0.9,-3.2,7.8,0.0,230.0,11.2,1025.9
2019-03-10,287078.04,2019-03-10,1.7,-0.5,4.4,11.7,,20.5,
2019-03-11,335181.6,2019-03-11,5.9,2.8,10.0,0.0,268.0,23.4,1012.7
2019-03-12,350208.36,2019-03-12,4.3,1.1,7.2,0.0,297.0,22.3,1017.8
2019-03-13,368877.24,2019-03-13,2.1,-1.0,4.4,0.0,91.0,12.6,1026.5
2019-03-14,328240.8,2019-03-14,5.2,2.2,10.6,0.0,158.0,11.9,1024.2
2019-03-15,318420.36,2019-03-15,10.9,4.4,17.8,5.1,189.0,20.9,1009.9
2019-03-16,237210.47999999998,2019-03-16,10.1,2.2,13.3,0.0,273.0,30.2,1009.0
2019-03-17,274010.4,2019-03-17,3.2,0.0,6.1,0.0,288.0,22.7,1018.4
2019-03-18,312026.4,2019-03-18,2.2,-2.1,6.7,0.0,286.0,16.6,1023.5
2019-03-19,323364.24,2019-03-19,3.9,0.0,8.9,0.0,297.0,12.6,1027.6
2019-03-20,334942.92,2019-03-20,4.6,-0.5,10.6,0.0,197.0,16.9,1028.0
2019-03-21,321228.0,2019-03-21,5.9,0.6,11.1,0.0,148.0,17.3,1021.0
2019-03-22,336330.72000000003,2019-03-22,5.1,4.4,6.7,22.4,338.0,33.8,992.5
2019-03-23,335076.48,2019-03-23,5.0,1.1,8.9,1.0,284.0,34.9,1000.0
2019-03-24,297273.6,2019-03-24,6.8,1.1,15.6,0.0,254.0,21.2,1015.4
2019-03-25,330378.48,2019-03-25,8.1,2.2,11.1,0.0,275.0,16.6,1016.8
2019-03-26,340430.4,2019-03-26,3.0,-0.5,6.7,0.0,4.0,16.2,1023.6
2019-03-27,353950.92,2019-03-27,2.4,-1.0,5.0,0.0,61.0,17.3,1032.6
2019-03-28,320054.4,2019-03-28,5.2,0.6,12.2,0.3,203.0,24.5,1028.4
2019-03-29,325706.04,2019-03-29,9.6,6.7,14.4,0.8,221.0,18.4,1019.1
2019-03-30,341724.6,2019-03-30,10.8,6.7,19.4,0.0,103.0,18.7,1018.8
2019-03-31,316468.8,2019-03-31,14.4,5.0,21.1,2.3,209.0,27.4,1006.7
2019-04-01,348190.92,2019-04-01,5.7,2.8,8.3,0.0,294.0,25.9,1016.3
2019-04-02,351003.6,2019-04-02,5.5,-1.0,11.7,1.3,185.0,16.9,1028.4
2019-04-03,340034.04,2019-04-03,8.5,4.4,18.3,10.2,321.0,29.2,1013.1
2019-04-04,315676.8,2019-04-04,8.0,3.3,11.7,0.0,280.0,28.4,1024.0
2019-04-05,351662.4,2019-04-05,4.6,1.7,7.8,3.3,231.0,16.9,1030.8
2019-04-06,353418.84,2019-04-06,8.6,2.8,19.4,2.3,263.0,11.9,1021.6
2019-04-07,315835.2,2019-04-07,12.7,6.1,20.6,0.0,214.0,13.3,1022.2
2019-04-08,340113.24,2019-04-08,8.6,2.8,12.2,7.9,12.0,18.7,1013.7
2019-04-09,340970.04,2019-04-09,3.6,2.2,5.0,1.5,56.0,15.8,1007.3
2019-04-10,369756.0,2019-04-10,5.4,2.2,8.3,0.3,305.0,22.0,1009.1
2019-04-11,365263.2,2019-04-11,5.3,1.7,11.1,0.0,281.0,15.8,1022.2
2019-04-12,350063.28,2019-04-12,8.6,5.0,14.4,2.8,188.0,13.7,1025.2
2019-04-13,344988.0,2019-04-13,16.5,13.9,23.9,7.1,212.0,22.7,1016.3
2019-04-14,307122.84,2019-04-14,15.2,9.4,19.4,1.0,111.0,12.2,1012.2
2019-04-15,324208.08,2019-04-15,13.3,7.2,21.1,18.3,250.0,25.9,994.5
2019-04-16,361388.88,2019-04-16,10.1,6.1,16.1,0.0,300.0,29.5,1008.6
2019-04-17,337845.6,2019-04-17,10.8,7.2,15.6,0.0,296.0,19.4,1020.2
2019-04-18,336304.8,2019-04-18,9.1,6.1,17.2,0.0,176.0,17.6,1021.6
2019-04-19,337044.24,2019-04-19,19.4,17.2,25.0,0.5,209.0,36.7,1009.3
2019-04-20,341769.6,2019-04-20,19.8,15.0,23.3,4.3,188.0,28.8,1011.2
2019-04-21,299152.8,2019-04-21,16.2,12.8,21.1,0.8,154.0,13.7,1016.6
2019-04-22,321847.2,2019-04-22,12.6,9.4,14.4,58.4,40.0,18.7,1017.6
2019-04-23,333495.36,2019-04-23,10.4,8.3,13.3,5.3,50.0,18.7,1013.2
2019-04-24,329277.6,2019-04-24,12.7,8.3,20.0,1.0,243.0,15.5,1006.8
2019-04-25,336109.68,2019-04-25,10.4,8.3,12.8,0.0,100.0,16.9,1013.6
2019-04-26,350430.84,2019-04-26,9.2,7.8,9.4,18.8,95.0,24.1,1009.2
2019-04-27,358084.8,2019-04-27,10.1,7.2,13.9,16.8,280.0,28.8,996.5
2019-04-28,334713.24,2019-04-28,9.4,7.2,13.3,0.3,260.0,16.9,1014.3
2019-04-29,344534.04,2019-04-29,11.0,6.1,17.2,0.0,285.0,15.1,1025.8
2019-04-30,335418.48,2019-04-30,9.6,6.7,12.2,3.6,192.0,12.2,1024.7
2019-05-01,342849.6,2019-05-01,10.3,8.3,13.3,0.0,193.0,10.1,1029.2
2019-05-02,352173.6,2019-05-02,8.9,7.2,10.0,1.5,65.0,15.5,1022.8
2019-05-03,353527.2,2019-05-03,8.9,7.2,13.9,2.8,117.0,10.8,1020.2
2019-05-04,356536.08,2019-05-04,11.2,8.9,12.8,3.6,94.0,9.4,1012.8
2019-05-05,332056.8,2019-05-05,9.8,9.4,10.6,0.3,63.0,10.4,1012.8
2019-05-06,361591.2,2019-05-06,11.3,8.3,15.6,0.0,61.0,17.6,1016.0
2019-05-07,357609.24,2019-05-07,14.6,7.2,24.4,2.0,213.0,17.6,1019.6
2019-05-08,355471.2,2019-05-08,14.4,10.0,16.1,0.0,27.0,14.8,1022.9
2019-05-09,341208.0,2019-05-09,11.3,8.3,12.8,0.0,76.0,17.3,1027.9
2019-05-10,352152.0,2019-05-10,12.9,10.6,18.9,0.3,179.0,18.7,1019.1
2019-05-11,348961.32,2019-05-11,17.7,12.2,21.1,0.0,315.0,17.6,1014.0
2019-05-12,343200.96,2019-05-12,10.3,6.1,12.8,9.9,109.0,10.4,1017.2
2019-05-13,360525.6,2019-05-13,9.3,6.7,12.8,20.8,62.0,25.6,1013.9
2019-05-14,357753.6,2019-05-14,7.4,6.1,8.9,3.8,24.0,18.7,1010.1
2019-05-15,355312.8,2019-05-15,10.5,7.2,16.7,0.3,307.0,14.8,1008.5
2019-05-16,354073.608,2019-05-16,14.1,10.0,18.3,0.0,130.0,10.4,1009.8
2019-05-17,366544.8,2019-05-17,12.9,10.0,18.3,6.1,160.0,8.6,1008.4
2019-05-18,391924.8,2019-05-18,16.6,11.7,21.1,0.0,348.0,18.4,1012.9
2019-05-19,386901.864,2019-05-19,15.7,11.7,22.8,5.6,191.0,23.4,1017.0
2019-05-20,364886.604,2019-05-20,22.6,18.9,31.1,3.3,223.0,23.0,1007.1
2019-05-21,347614.632,2019-05-21,19.5,14.4,22.2,0.0,296.0,29.9,1008.3
2019-05-22,376747.2,2019-05-22,16.0,12.2,20.6,0.0,352.0,22.3,1020.8
2019-05-23,397641.24,2019-05-23,15.9,11.7,22.2,3.0,203.0,24.1,1018.6
2019-05-24,374428.872,2019-05-24,18.4,11.7,22.8,0.0,313.0,24.8,1009.1
2019-05-25,393946.668,2019-05-25,16.2,11.1,21.7,0.8,194.0,19.8,1020.3
2019-05-26,371930.4,2019-05-26,21.4,11.7,31.7,5.8,249.0,19.1,1010.7
2019-05-27,383124.924,2019-05-27,20.6,13.9,24.4,0.0,28.0,15.5,1011.9
2019-05-28,378193.896,2019-05-28,14.2,11.1,17.8,7.6,68.0,19.8,1013.2
2019-05-29,378021.6,2019-05-29,11.3,10.0,12.8,0.0,38.0,14.8,1008.2
2019-05-30,371404.8,2019-05-30,13.3,11.1,18.9,5.8,150.0,12.2,1008.1
2019-05-31,385308.0,2019-05-31,17.1,13.9,23.9,1.8,139.0,14.8,1006.4
2019-06-01,381348.36,2019-06-01,15.6,12.2,18.9,0.0,74.0,13.3,1010.7
2019-06-02,375584.76,2019-06-02,13.4,11.7,17.2,1.0,73.0,13.3,1007.1
2019-06-03,318418.74,2019-06-03,17.7,13.9,23.3,1.0,278.0,24.8,1008.5
2019-06-04,289332.0,2019-06-04,17.0,12.2,22.2,0.0,277.0,15.5,1015.7
2019-06-05,360720.0,2019-06-05,21.9,16.1,28.9,1.3,212.0,19.8,1010.0
2019-06-06,301312.8,2019-06-06,20.9,17.8,25.6,0.3,162.0,15.8,1006.3
2019-06-07,294487.2,2019-06-07,20.1,17.8,22.8,0.0,109.0,13.7,1012.8
2019-06-08,282118.392,2019-06-08,20.1,17.2,22.8,0.0,88.0,16.2,1020.4
2019-06-09,259127.63999999998,2019-06-09,19.7,13.3,26.7,0.0,169.0,15.8,1026.0
2019-06-10,261417.6,2019-06-10,19.1,14.4,23.3,3.6,136.0,16.6,1021.1
2019-06-11,277652.88,2019-06-11,21.1,17.2,26.1,13.5,299.0,19.1,1010.7
2019-06-12,304077.24,2019-06-12,20.2,15.6,23.9,0.0,268.0,18.7,1020.1
2019-06-13,282182.4,2019-06-13,15.1,11.7,16.7,16.0,78.0,18.4,1013.8
2019-06-14,299894.76,2019-06-14,17.3,12.2,25.0,0.0,241.0,23.0,1009.3
2019-06-15,318501.468,2019-06-15,22.0,16.7,28.9,0.0,235.0,24.5,1015.5
2019-06-16,311011.2,2019-06-16,20.7,17.2,22.2,2.8,189.0,12.2,1011.2
2019-06-17,314862.48,2019-06-17,20.3,18.9,23.9,0.0,140.0,13.7,1013.3
2019-06-18,296524.8,2019-06-18,19.4,16.1,21.1,2.5,83.0,9.0,1014.1
2019-06-19,294277.32,2019-06-19,17.9,15.6,21.7,0.0,101.0,12.2,1011.1
2019-06-20,313840.8,2019-06-20,18.9,16.1,22.8,9.4,140.0,10.8,1003.5
2019-06-21,328946.688,2019-06-21,19.9,16.1,24.4,30.2,340.0,16.6,999.5
2019-06-22,329033.016,2019-06-22,22.3,17.8,28.3,0.0,291.0,19.8,1007.6
2019-06-23,322272.0,2019-06-23,23.6,18.9,30.6,0.0,285.0,20.9,1010.1
2019-06-24,318916.8,2019-06-24,23.7,17.2,26.7,0.0,49.0,16.6,1009.9
2019-06-25,320873.184,2019-06-25,19.5,17.2,22.8,3.3,125.0,11.2,1012.1
2019-06-26,332035.2,2019-06-26,20.8,16.7,23.9,0.0,75.0,10.8,1015.6
2019-06-27,337917.6,2019-06-27,18.4,16.1,21.7,0.0,66.0,10.8,1019.2
2019-06-28,334863.144,2019-06-28,21.5,17.2,29.4,0.0,117.0,11.2,1019.4
2019-06-29,331905.852,2019-06-29,25.2,20.0,30.6,41.9,211.0,10.1,1013.5
2019-06-30,323733.6,2019-06-30,22.7,18.3,25.6,4.1,317.0,16.9,1006.3
2019-07-01,323316.288,2019-07-01,21.7,17.8,28.9,0.0,328.0,14.4,1010.1
2019-07-02,325087.2,2019-07-02,26.3,22.8,30.6,0.0,269.0,15.1,1007.6
2019-07-03,326548.116,2019-07-03,26.7,22.8,30.0,0.0,136.0,12.6,1010.1
2019-07-04,305946.54,2019-07-04,26.3,22.8,28.9,0.0,140.0,9.4,1017.6
2019-07-05,331331.4,2019-07-05,27.1,21.7,32.2,0.0,198.0,15.8,1019.6
2019-07-06,337045.644,2019-07-06,27.8,23.9,35.0,34.8,236.0,18.4,1011.9
2019-07-07,314582.4,2019-07-07,22.9,19.4,25.0,0.0,61.0,16.6,1012.9
2019-07-08,329126.4,2019-07-08,21.8,18.9,24.4,0.0,99.0,12.6,1014.7
2019-07-09,345168.0,2019-07-09,25.4,20.6,31.7,0.0,279.0,13.7,1015.3
2019-07-10,351043.2,2019-07-10,26.8,22.8,31.1,0.0,78.0,12.2,1016.0
2019-07-11,340704.0,2019-07-11,24.8,21.7,30.0,0.5,177.0,16.9,1013.7
2019-07-12,321263.172,2019-07-12,23.2,20.6,27.8,20.6,104.0,9.4,1006.3
2019-07-13,346436.46,2019-07-13,25.4,22.2,31.7,0.0,273.0,15.1,1010.4
2019-07-14,344959.02,2019-07-14,28.3,23.3,32.8,0.0,273.0,16.9,1010.9
2019-07-15,346485.6,2019-07-15,26.2,21.7,30.6,0.0,308.0,17.6,1015.4
2019-07-16,348860.952,2019-07-16,26.5,21.7,32.2,0.0,247.0,14.4,1016.3
2019-07-17,369331.2,2019-07-17,28.2,23.3,33.3,10.9,234.0,16.6,1012.5
2019-07-18,371412.43200000003,2019-07-18,22.8,19.4,25.6,1.0,40.0,15.8,1014.2
2019-07-19,363555.972,2019-07-19,24.1,18.9,33.9,0.0,229.0,15.1,1010.4
2019-07-20,363830.4,2019-07-20,31.4,26.7,36.1,0.0,245.0,15.8,1007.6
2019-07-21,362275.2,2019-07-21,32.3,28.3,36.7,0.0,263.0,22.3,1006.0
2019-07-22,352554.372,2019-07-22,27.2,19.4,28.9,21.6,24.0,18.4,1010.3
2019-07-23,343966.248,2019-07-23,19.7,17.2,21.7,26.2,44.0,18.0,1010.4
2019-07-24,340315.2,2019-07-24,21.4,18.9,25.0,0.0,129.0,8.3,1013.6
2019-07-25,331401.6,2019-07-25,22.6,20.6,24.4,0.0,84.0,14.0,1018.6
2019-07-26,344888.85599999997,2019-07-26,23.8,19.4,27.2,0.0,156.0,12.6,1023.7
2019-07-27,355608.648,2019-07-27,24.1,20.6,27.8,0.0,177.0,15.8,1024.0
2019-07-28,349795.26,2019-07-28,26.2,20.0,33.9,0.0,221.0,16.2,1017.5
2019-07-29,353383.2,2019-07-29,28.9,23.9,33.9,0.3,239.0,15.8,1013.8
2019-07-30,332452.8,2019-07-30,29.2,23.3,35.6,0.0,194.0,14.0,1014.5
2019-07-31,379353.6,2019-07-31,27.9,21.7,34.4,31.8,220.0,15.8,1015.5
2019-08-01,367754.4,2019-08-01,26.4,23.3,31.7,0.0,311.0,12.6,1017.0
2019-08-02,329197.464,2019-08-02,24.9,20.0,27.8,0.0,66.0,13.0,1019.7
2019-08-03,351361.872,2019-08-03,25.1,19.4,30.6,0.0,217.0,17.3,1015.6
2019-08-04,345463.2,2019-08-04,24.9,21.7,29.4,0.0,30.0,12.6,1011.9
2019-08-05,348192.36,2019-08-05,22.5,18.9,25.0,0.0,75.0,13.0,1014.9
2019-08-06,357644.988,2019-08-06,21.4,17.8,24.4,0.0,138.0,10.8,1012.6
2019-08-07,360921.348,2019-08-07,24.3,20.6,30.0,48.3,199.0,17.3,1010.2
2019-08-08,354859.2,2019-08-08,25.3,20.6,31.1,9.7,221.0,18.4,1005.0
2019-08-09,342877.716,2019-08-09,25.8,20.0,30.6,0.0,265.0,18.0,1004.9
2019-08-10,336780.0,2019-08-10,24.2,18.9,27.8,0.0,285.0,20.9,1007.4
2019-08-11,334389.096,2019-08-11,22.2,16.7,27.8,0.0,280.0,17.6,1013.2
2019-08-12,334008.0,2019-08-12,25.1,18.3,30.6,0.0,252.0,16.9,1012.2
2019-08-13,351476.532,2019-08-13,25.6,22.8,27.2,0.0,223.0,19.8,1008.4
2019-08-14,351216.0,2019-08-14,22.1,17.2,24.4,0.0,55.0,12.6,1010.9
2019-08-15,339436.8,2019-08-15,19.1,17.2,22.8,0.0,77.0,10.8,1016.8
2019-08-16,344354.4,2019-08-16,19.9,17.2,23.9,0.0,97.0,11.9,1018.0
2019-08-17,341200.8,2019-08-17,20.8,19.4,24.4,0.0,108.0,14.4,1017.4
2019-08-18,323020.8,2019-08-18,23.0,20.6,27.2,4.1,103.0,11.9,1015.6
2019-08-19,326397.6,2019-08-19,27.6,23.3,35.0,0.3,228.0,18.4,1013.7
2019-08-20,354282.48,2019-08-20,26.1,21.7,28.9,0.0,40.0,12.6,1016.9
2019-08-21,376185.888,2019-08-21,24.7,20.6,31.1,2.0,189.0,16.9,1013.7
2019-08-22,367812.036,2019-08-22,26.8,22.2,33.9,0.0,238.0,15.8,1009.8
2019-08-23,351987.3,2019-08-23,25.5,20.0,27.8,0.0,312.0,15.5,1013.8
2019-08-24,352742.4,2019-08-24,20.7,16.7,22.8,0.0,28.0,16.9,1021.3
2019-08-25,342346.356,2019-08-25,18.8,15.0,21.7,0.0,29.0,19.8,1026.3
2019-08-26,345340.8,2019-08-26,18.0,13.9,22.2,0.0,47.0,15.1,1023.5
2019-08-27,338032.8,2019-08-27,19.1,14.4,23.9,0.0,182.0,11.5,1018.7
2019-08-28,313387.2,2019-08-28,20.3,17.2,23.9,16.5,135.0,12.6,1013.6
2019-08-29,333914.4,2019-08-29,23.6,20.0,30.6,7.6,316.0,15.5,1009.3
2019-08-30,344787.984,2019-08-30,25.0,18.3,30.6,0.0,239.0,19.4,1014.4
2019-08-31,337644.864,2019-08-31,24.8,20.0,27.2,0.0,313.0,14.8,1021.4
2019-09-01,325728.0,2019-09-01,20.3,16.7,22.2,0.0,51.0,13.7,1027.4
2019-09-02,320968.656,2019-09-02,20.2,16.7,25.6,28.2,181.0,12.6,1018.8
2019-09-03,339588.864,2019-09-03,21.7,18.9,24.4,0.0,52.0,13.3,1016.2
2019-09-04,363931.2,2019-09-04,22.7,18.3,30.0,8.4,205.0,19.4,1013.6
2019-09-05,347572.944,2019-09-05,20.0,16.1,21.1,0.0,62.0,14.8,1017.7
2019-09-06,334202.04,2019-09-06,17.8,15.0,20.0,0.0,42.0,19.4,1015.4
2019-09-07,315561.6,2019-09-07,18.1,13.3,23.9,0.8,329.0,23.0,1006.5
2019-09-08,303717.24,2019-09-08,20.6,16.1,25.6,0.0,291.0,15.5,1014.7
2019-09-09,310787.928,2019-09-09,18.8,15.6,21.1,0.0,67.0,12.6,1024.5
2019-09-10,282894.228,2019-09-10,19.3,17.2,22.2,0.0,87.0,12.2,1027.0
2019-09-11,286322.292,2019-09-11,24.1,20.6,30.6,0.0,230.0,22.0,1018.4
2019-09-12,318852.0,2019-09-12,20.6,14.4,24.4,1.8,13.0,16.6,1020.4
2019-09-13,308102.112,2019-09-13,16.3,12.2,20.0,0.0,54.0,18.0,1031.1
2019-09-14,296394.84,2019-09-14,16.7,11.7,22.2,5.3,186.0,17.6,1026.1
2019-09-15,290613.6,2019-09-15,22.8,20.0,27.2,0.0,262.0,15.5,1018.6
2019-09-16,285228.0,2019-09-16,21.1,16.7,23.9,0.0,319.0,15.8,1017.0
2019-09-17,296431.2,2019-09-17,17.8,15.0,21.1,0.0,17.0,17.3,1019.8
2019-09-18,305531.64,2019-09-18,16.1,11.7,18.3,0.0,28.0,19.4,1025.3
2019-09-19,296100.0,2019-09-19,14.3,10.0,18.3,0.0,47.0,12.2,1026.5
2019-09-20,299691.288,2019-09-20,17.8,11.1,26.1,0.0,252.0,10.1,1021.1
2019-09-21,308656.8,2019-09-21,22.7,18.3,28.3,0.0,230.0,11.2,1021.0
2019-09-22,291571.2,2019-09-22,23.6,16.7,31.7,0.0,218.0,17.3,1018.6
2019-09-23,307065.6,2019-09-23,25.7,21.1,33.3,3.3,219.0,24.5,1009.0
2019-09-24,310010.4,2019-09-24,23.2,17.2,26.7,0.3,266.0,19.1,1005.8
2019-09-25,315396.54,2019-09-25,18.6,15.0,24.4,0.0,292.0,15.1,1010.2
2019-09-26,309115.728,2019-09-26,20.0,15.0,28.9,6.9,221.0,16.9,1009.1
2019-09-27,300513.6,2019-09-27,18.3,14.4,23.3,0.0,256.0,14.4,1017.4
2019-09-28,301399.128,2019-09-28,20.2,15.6,27.8,0.0,205.0,19.8,1018.4
2019-09-29,281108.628,2019-09-29,21.2,14.4,23.9,0.0,348.0,14.8,1022.5
2019-09-30,270100.8,2019-09-30,14.8,11.1,16.7,0.0,53.0,16.6,1027.3
2019-10-01,278603.892,2019-10-01,16.8,13.9,22.2,1.3,197.0,18.7,1016.9
2019-10-02,308988.504,2019-10-02,21.5,12.2,26.1,5.6,330.0,18.7,1009.6
2019-10-03,299583.864,2019-10-03,12.4,10.6,12.8,0.5,76.0,18.4,1020.6
2019-10-04,300441.6,2019-10-04,13.3,7.8,16.7,2.3,327.0,21.2,1016.8
2019-10-05,318204.0,2019-10-05,10.1,5.6,13.9,0.0,346.0,15.1,1029.4
2019-10-06,295927.2,2019-10-06,13.3,7.2,21.1,0.0,198.0,19.4,1027.1
2019-10-07,299058.912,2019-10-07,22.8,16.1,27.2,4.1,207.0,25.9,1020.1
2019-10-08,306439.2,2019-10-08,16.9,13.3,18.3,0.3,353.0,13.7,1024.0
2019-10-09,330473.052,2019-10-09,14.3,12.8,15.6,1.8,27.0,28.8,1026.2
2019-10-10,320882.4,2019-10-10,13.3,11.7,15.0,0.5,22.0,34.2,1024.6
2019-10-11,303264.396,2019-10-11,13.2,11.7,13.9,8.4,28.0,38.2,1021.2
2019-10-12,318324.924,2019-10-12,13.1,11.7,14.4,0.3,12.0,18.0,1014.8
2019-10-13,282838.968,2019-10-13,14.9,11.1,21.1,0.0,222.0,10.1,1016.4
2019-10-14,275457.6,2019-10-14,14.5,11.1,18.3,0.0,158.0,11.9,1014.8
2019-10-15,284306.58,2019-10-15,14.4,9.4,17.8,0.0,281.0,13.3,1018.7
2019-10-16,284177.052,2019-10-16,12.2,7.8,17.2,13.5,139.0,26.3,1013.4
2019-10-17,289647.828,2019-10-17,13.9,11.1,17.8,17.0,234.0,39.6,983.9
2019-10-18,279504.468,2019-10-18,12.6,8.9,16.7,0.0,291.0,23.4,1004.6
2019-10-19,290923.092,2019-10-19,11.2,6.7,16.7,0.0,282.0,12.2,1015.4
2019-10-20,270244.8,2019-10-20,11.5,6.7,15.6,0.0,42.0,7.6,1018.3
2019-10-21,301644.288,2019-10-21,14.2,10.6,17.2,0.0,46.0,14.4,1019.2
2019-10-22,298958.4,2019-10-22,12.7,10.0,15.6,4.1,41.0,17.3,1019.0
2019-10-23,308613.384,2019-10-23,16.2,11.7,21.1,10.7,307.0,16.2,1010.8
2019-10-24,279281.556,2019-10-24,15.1,9.4,20.6,0.0,235.0,19.1,1023.2
2019-10-25,294321.42,2019-10-25,14.3,11.7,17.2,0.3,20.0,9.4,1024.2
2019-10-26,296546.976,2019-10-26,13.1,10.0,16.1,0.0,8.0,12.2,1023.3
2019-10-27,275140.8,2019-10-27,11.4,10.6,13.3,36.3,112.0,25.2,1018.1
2019-10-28,301478.904,2019-10-28,11.8,10.0,13.9,1.5,19.0,13.7,1021.0
2019-10-29,298555.2,2019-10-29,12.4,11.1,13.9,0.8,127.0,7.2,1027.3
2019-10-30,263794.14,2019-10-30,14.9,10.6,18.9,2.3,119.0,5.4,1024.9
2019-10-31,237744.0,2019-10-31,18.2,15.0,22.2,1.8,189.0,29.2,1012.4
2019-11-01,264823.2,2019-11-01,16.8,6.7,22.2,0.3,254.0,33.1,1009.6
2019-11-02,323266.104,2019-11-02,7.4,3.9,10.6,0.0,258.0,11.2,1021.1
2019-11-03,313077.6,2019-11-03,9.3,5.6,13.9,0.0,278.0,16.2,1017.3
2019-11-04,312501.6,2019-11-04,9.1,5.0,12.8,0.0,236.0,14.0,1026.6
2019-11-05,301197.6,2019-11-05,11.3,7.2,14.4,10.2,187.0,12.6,1022.2
2019-11-06,309808.332,2019-11-06,11.1,5.6,13.3,0.0,269.0,16.9,1024.9
2019-11-07,297669.6,2019-11-07,9.9,4.4,15.0,5.8,235.0,18.4,1019.4
2019-11-08,285531.588,2019-11-08,3.7,-1.0,5.6,0.0,313.0,27.0,1017.5
2019-11-09,262036.584,2019-11-09,0.8,-2.1,5.0,0.0,247.0,15.5,1024.8
2019-11-10,265211.064,2019-11-10,4.9,0.6,12.2,0.0,219.0,18.0,1017.6
2019-11-11,251244.972,2019-11-11,8.8,6.1,12.2,0.0,353.0,13.7,1018.0
2019-11-12,267516.468,2019-11-12,5.1,-3.2,6.7,2.0,321.0,21.2,1009.7
2019-11-13,277610.4,2019-11-13,-2.6,-6.0,0.6,0.0,303.0,25.9,1023.3
2019-11-14,274744.8,2019-11-14,-0.9,-4.9,5.6,0.0,198.0,11.2,1029.9
2019-11-15,267026.4,2019-11-15,6.4,2.2,12.2,0.0,243.0,20.9,1020.6
2019-11-16,274218.768,2019-11-16,2.6,-2.1,6.1,0.0,340.0,21.6,1030.7
2019-11-17,267552.0,2019-11-17,0.1,-2.7,7.2,0.0,17.0,21.6,1028.1
2019-11-18,269568.0,2019-11-18,4.2,2.2,5.0,6.1,353.0,22.7,1010.6
2019-11-19,282375.0,2019-11-19,5.6,5.0,7.2,6.1,19.0,7.9,1008.0
2019-11-20,304524.18,2019-11-20,5.1,3.9,5.6,5.8,342.0,16.9,1012.6
2019-11-21,290347.164,2019-11-21,5.6,2.2,10.6,0.0,278.0,13.7,1018.3
2019-11-22,265097.772,2019-11-22,8.7,3.9,13.3,2.3,235.0,25.2,1006.6
2019-11-23,272318.292,2019-11-23,4.9,1.7,8.9,0.0,255.0,15.8,1012.0
2019-11-24,259308.288,2019-11-24,6.1,4.4,8.9,38.4,2.0,26.3,995.4
2019-11-25,270135.54,2019-11-25,7.8,5.0,12.2,0.0,257.0,17.6,1005.7
